"","cupo","edad","saldo","pago"
"19326",230000,38,33334,1058
"19327",230000,40,1900,0
"19328",90000,39,0,0
"19329",140000,40,36741,1484
"19330",30000,41,28817,1500
"19331",320000,41,92588,0
"19332",20000,35,1000,2017
"19333",50000,35,1854,1688
"19334",30000,38,30068,1200
"19335",160000,36,5510,0
"19336",280000,48,10861,56137
"19337",390000,35,28215,938
"19338",100000,44,81665,5900
"19339",200000,48,0,0
"19340",110000,43,14980,482
"19341",50000,45,29523,1094
"19342",100000,41,74368,4303
"19343",200000,31,0,0
"19344",250000,34,155997,6811
"19345",20000,48,16558,0
"19346",260000,35,766,1185
"19347",20000,31,14523,0
"19348",320000,44,0,0
"19349",30000,37,6422,206
"19350",50000,41,27093,1007
"19351",80000,36,0,0
"19352",120000,40,63443,2500
"19353",290000,49,38863,2000
"19354",50000,43,0,0
"19355",30000,39,22761,2000
"19356",580000,33,10413,10519
"19357",270000,41,0,2605
"19358",30000,42,390,930
"19359",160000,31,140678,5354
"19360",180000,31,416,416
"19361",20000,34,316,782
"19362",210000,33,3537,0
"19363",200000,43,105467,4001
"19364",130000,43,37259,1400
"19365",30000,36,99,0
"19366",130000,40,473,1669
"19367",180000,43,44325,66000
"19368",110000,39,80628,1885
"19369",20000,39,580,0
"19370",150000,35,50136,2000
"19371",210000,37,5786,5380
"19372",90000,42,3343,14741
"19373",500000,42,71338,29761
"19374",300000,37,22107,6741
"19375",370000,33,23200,1000
"19376",200000,35,66643,9577
"19377",500000,38,8659,3532
"19378",50000,41,0,0
"19379",120000,36,0,2785
"19380",270000,38,53256,10000
"19381",300000,43,5768,7229
"19382",90000,37,22073,0
"19383",120000,48,626,0
"19384",90000,47,11997,1000
"19385",350000,41,118400,5000
"19386",180000,29,0,0
"19387",30000,30,15158,409
"19388",240000,29,2308,776
"19389",80000,38,78655,3400
"19390",50000,37,27291,1065
"19391",370000,42,111185,10000
"19392",150000,43,7613,4331
"19393",410000,31,317330,15000
"19394",230000,32,21166,1000
"19395",80000,32,14691,10500
"19396",140000,32,0,0
"19397",180000,32,-99,0
"19398",240000,33,48723,1377
"19399",160000,30,-38,0
"19400",320000,31,82319,20895
"19401",80000,35,1876,2071
"19402",230000,36,10244,1141
"19403",230000,40,5748,3768
"19404",20000,38,14251,0
"19405",220000,37,142649,5600
"19406",180000,42,1200,0
"19407",260000,36,24426,1382
"19408",360000,37,10000,0
"19409",210000,36,161912,6000
"19410",200000,32,-2,0
"19411",350000,35,5225,68361
"19412",360000,35,0,558
"19413",60000,27,42695,1800
"19414",190000,47,39506,697
"19415",180000,35,15628,0
"19416",230000,37,843,500
"19417",270000,45,0,0
"19418",220000,45,83709,3000
"19419",80000,36,59349,0
"19420",90000,29,44181,1840
"19421",500000,35,215305,20018
"19422",210000,35,3392,4000
"19423",110000,27,42254,1999
"19424",150000,31,6711,4000
"19425",90000,33,3000,3000
"19426",190000,34,94428,8000
"19427",180000,43,0,0
"19428",240000,37,22877,11109
"19429",200000,28,0,3125
"19430",200000,49,14053,0
"19431",160000,38,0,0
"19432",240000,27,5300,1800
"19433",80000,25,59130,2200
"19434",180000,39,0,0
"19435",80000,26,0,0
"19436",70000,26,46486,2000
"19437",160000,38,10775,4000
"19438",200000,30,92037,70000
"19439",20000,34,4565,4570
"19440",300000,35,27710,10
"19441",150000,42,38297,2769
"19442",30000,45,940,3482
"19443",360000,37,333,210
"19444",280000,39,89676,2600
"19445",30000,23,29967,0
"19446",50000,24,9588,1000
"19447",160000,28,165,165
"19448",80000,28,32605,1200
"19449",100000,29,4948,1500
"19450",60000,47,19604,1000
"19451",420000,27,220728,7934
"19452",140000,27,1079,88654
"19453",270000,32,17021,1000
"19454",160000,35,0,1404
"19455",230000,31,29160,0
"19456",100000,47,40503,1502
"19457",260000,36,3791,1917
"19458",200000,37,130380,0
"19459",380000,44,163860,7505
"19460",130000,33,0,0
"19461",70000,33,71161,2600
"19462",270000,33,500,6921
"19463",30000,49,26761,822
"19464",290000,37,0,21830
"19465",50000,40,18971,695
"19466",30000,40,22527,2009
"19467",210000,38,3204,4173
"19468",220000,43,175238,7000
"19469",340000,32,54693,4000
"19470",500000,41,12633,4348
"19471",30000,31,25099,6000
"19472",180000,32,18732,5000
"19473",60000,24,30763,1000
"19474",100000,32,1777,7748
"19475",270000,33,46649,3000
"19476",200000,47,66000,30000
"19477",240000,38,158184,5520
"19478",110000,40,57961,3500
"19479",360000,32,140324,4060
"19480",50000,35,19247,811
"19481",60000,39,27740,1545
"19482",50000,38,9008,329
"19483",120000,28,2592,0
"19484",140000,48,126663,4876
"19485",100000,46,27377,1500
"19486",280000,46,18010,318
"19487",180000,28,131191,5000
"19488",180000,28,0,0
"19489",150000,37,31457,1200
"19490",180000,42,149133,300
"19491",180000,35,0,0
"19492",30000,41,21715,500
"19493",380000,48,58482,10000
"19494",130000,36,1738,1938
"19495",170000,28,1125,0
"19496",220000,43,880,7270
"19497",150000,49,3000,493
"19498",180000,34,0,0
"19499",180000,46,0,0
"19500",360000,27,0,0
"19501",150000,30,3244,0
"19502",170000,39,9224,265
"19503",50000,44,18253,752
"19504",300000,39,97711,4000
"19505",450000,40,0,0
"19506",210000,29,144505,5314
"19507",80000,30,5,0
"19508",240000,32,0,0
"19509",110000,32,75261,2746
"19510",400000,40,4869,5539
"19511",90000,49,6990,3550
"19512",210000,29,153706,0
"19513",260000,31,74266,2623
"19514",170000,27,122955,5000
"19515",210000,30,17030,5000
"19516",200000,38,0,0
"19517",560000,45,130479,20000
"19518",540000,34,946,946
"19519",100000,29,0,0
"19520",80000,26,0,0
"19521",30000,35,19626,1610
"19522",80000,28,50441,2100
"19523",50000,28,23123,0
"19524",120000,26,5828,9115
"19525",240000,32,0,0
"19526",260000,33,5626,3964
"19527",280000,33,2930,0
"19528",30000,35,2732,3280
"19529",150000,38,6692,8242
"19530",350000,36,52735,25000
"19531",100000,34,0,0
"19532",320000,46,0,417
"19533",380000,41,377466,15212
"19534",40000,43,9960,1200
"19535",100000,43,4656,169
"19536",270000,30,56211,3879
"19537",30000,44,27567,3000
"19538",50000,40,0,0
"19539",180000,30,32030,4000
"19540",150000,31,302,176
"19541",360000,32,10773,5000
"19542",170000,38,3001,9436
"19543",140000,37,97739,3400
"19544",90000,41,28552,1073
"19545",20000,46,1170,150
"19546",160000,28,103107,4000
"19547",30000,36,28756,1200
"19548",300000,38,390,540
"19549",80000,24,48690,2000
"19550",360000,32,21831,13000
"19551",460000,41,18165,2008
"19552",30000,46,780,0
"19553",80000,37,2000,4206
"19554",140000,25,42812,1505
"19555",280000,43,-741,0
"19556",300000,28,18171,173
"19557",30000,29,21631,0
"19558",500000,37,167748,8008
"19559",180000,42,296036,5651
"19560",160000,37,7811,0
"19561",200000,40,0,0
"19562",130000,37,134146,6000
"19563",230000,30,31868,13216
"19564",230000,34,6059,7897
"19565",60000,48,316,316
"19566",80000,47,14206,7500
"19567",240000,47,27383,21718
"19568",240000,30,12889,144734
"19569",220000,33,0,0
"19570",50000,44,11357,4000
"19571",50000,42,9962,348
"19572",50000,38,643,643
"19573",90000,39,11786,1250
"19574",80000,46,49278,0
"19575",190000,43,109639,4793
"19576",210000,31,107122,12000
"19577",370000,45,99723,5000
"19578",80000,45,58505,0
"19579",220000,32,15671,30789
"19580",230000,44,329,2208
"19581",200000,39,10825,10773
"19582",400000,31,128312,9031
"19583",80000,44,15365,2250
"19584",360000,36,12375,1000
"19585",310000,35,278117,11000
"19586",150000,29,97402,4000
"19587",80000,30,30244,1000
"19588",40000,30,16086,1600
"19589",320000,30,8623,1000
"19590",170000,38,123978,5000
"19591",80000,36,55751,2700
"19592",420000,33,1800,3
"19593",170000,45,127643,4677
"19594",230000,40,-4,1342
"19595",200000,35,0,0
"19596",430000,42,308523,15000
"19597",100000,32,46121,0
"19598",210000,32,18827,0
"19599",50000,40,426,595
"19600",290000,36,55435,2503
"19601",200000,32,2820,10540
"19602",170000,37,0,150
"19603",30000,38,0,0
"19604",360000,48,0,0
"19605",110000,31,0,0
"19606",180000,31,179461,6017
"19607",220000,34,30177,1000
"19608",190000,34,77377,3000
"19609",150000,29,22891,16910
"19610",350000,38,55038,5000
"19611",240000,47,130266,6000
"19612",230000,30,71089,2400
"19613",500000,29,-486,3012
"19614",160000,30,1513,1328
"19615",290000,30,35438,2000
"19616",50000,30,18713,3703
"19617",270000,30,0,0
"19618",260000,30,5860,1306
"19619",180000,31,23943,22593
"19620",180000,32,858,0
"19621",50000,33,0,0
"19622",50000,34,3563,131
"19623",80000,37,20808,0
"19624",250000,37,234221,8625
"19625",80000,45,0,0
"19626",160000,37,8264,8799
"19627",30000,42,16893,655
"19628",100000,44,6059,1440
"19629",100000,46,0,0
"19630",130000,45,1130,1000
"19631",80000,35,47231,2000
"19632",170000,41,104654,4000
"19633",280000,42,1170,4198
"19634",500000,44,1257,2120
"19635",300000,41,3245,22
"19636",310000,42,14585,0
"19637",120000,29,5843,6928
"19638",50000,49,0,0
"19639",340000,29,103824,9507
"19640",90000,31,83275,2200
"19641",60000,32,21534,778
"19642",380000,29,152135,5000
"19643",200000,29,2014,2540
"19644",460000,29,169983,8038
"19645",300000,30,3167,435
"19646",360000,30,2786,5710
"19647",120000,30,11707,20000
"19648",500000,31,5085,3148
"19649",210000,33,137565,5380
"19650",180000,33,129098,1500
"19651",200000,32,52921,2258
"19652",240000,32,0,0
"19653",50000,32,0,0
"19654",240000,32,18116,17038
"19655",160000,33,0,0
"19656",150000,33,8367,950
"19657",100000,33,5198,3348
"19658",50000,33,41970,1877
"19659",180000,33,48436,30000
"19660",50000,33,25708,1092
"19661",20000,44,0,0
"19662",120000,39,1206,0
"19663",320000,44,22999,128424
"19664",370000,36,83763,2526
"19665",210000,37,44245,1615
"19666",220000,40,184562,15000
"19667",220000,41,132727,4838
"19668",210000,36,73433,3200
"19669",200000,34,8595,3000
"19670",180000,41,7121,5000
"19671",60000,44,28354,1300
"19672",430000,37,3177,1150
"19673",20000,34,2090,0
"19674",50000,35,19930,1000
"19675",500000,38,16409,3362
"19676",340000,37,197439,4000
"19677",80000,40,390,9278
"19678",230000,41,11891,1000
"19679",170000,37,38885,3000
"19680",260000,40,1474,1254
"19681",120000,34,1520,1520
"19682",110000,39,52684,4000
"19683",200000,46,65108,1500
"19684",80000,46,2136,0
"19685",420000,35,47563,1700
"19686",50000,38,19297,712
"19687",30000,39,29793,1089
"19688",210000,40,5566,2632
"19689",240000,33,231935,8029
"19690",240000,45,9529,4895
"19691",390000,37,131619,10000
"19692",30000,33,955,570
"19693",50000,37,6939,1000
"19694",70000,49,46688,1800
"19695",180000,38,44577,1630
"19696",180000,49,84966,3200
"19697",470000,37,104283,3522
"19698",120000,38,68959,3000
"19699",390000,33,3628,7769
"19700",50000,48,20733,844
"19701",50000,39,24317,900
"19702",140000,32,126242,6000
"19703",160000,40,2973,5188
"19704",30000,37,28910,1500
"19705",20000,31,0,0
"19706",100000,47,-396,0
"19707",80000,47,3206,1000
"19708",40000,24,24528,884
"19709",180000,28,130436,5000
"19710",80000,34,3638,2000
"19711",300000,41,287,5159
"19712",220000,29,5827,586
"19713",80000,27,40037,3200
"19714",290000,27,-73,14688
"19715",360000,28,1034,984
"19716",500000,32,11835,2
"19717",430000,34,16317,2000
"19718",280000,35,93649,5295
"19719",150000,28,1508,2224
"19720",200000,32,39197,2000
"19721",110000,27,111239,4100
"19722",150000,30,18516,2050
"19723",120000,39,27553,14587
"19724",500000,44,128459,167116
"19725",270000,28,5488,8258
"19726",50000,29,9004,3000
"19727",300000,30,147715,7000
"19728",140000,30,101525,500
"19729",170000,32,2673,1861
"19730",320000,35,95850,2500
"19731",200000,39,122518,5125
"19732",50000,31,0,0
"19733",120000,32,39926,1684
"19734",170000,38,0,44400
"19735",150000,40,316,314
"19736",200000,27,55080,2000
"19737",110000,30,54138,1010
"19738",50000,35,19648,1000
"19739",50000,42,16802,1000
"19740",50000,46,17406,593
"19741",110000,30,105707,3795
"19742",160000,32,5375,4951
"19743",20000,43,8440,307
"19744",200000,48,90772,3314
"19745",460000,45,1572,230
"19746",50000,43,780,0
"19747",80000,35,27324,2000
"19748",180000,40,968,2432
"19749",440000,39,376228,14500
"19750",300000,31,0,378
"19751",180000,33,0,1518
"19752",80000,47,915,1065
"19753",20000,41,12659,2961
"19754",310000,36,30970,10207
"19755",180000,41,0,0
"19756",20000,42,19195,853
"19757",480000,38,33081,986
"19758",90000,33,90043,3128
"19759",310000,35,9950,0
"19760",310000,35,108107,5000
"19761",200000,34,3046,1311
"19762",100000,34,123,123
"19763",100000,35,68217,2523
"19764",370000,35,186529,7000
"19765",60000,46,26749,1100
"19766",50000,39,28985,874
"19767",280000,35,86279,6160
"19768",90000,46,9460,400
"19769",360000,45,0,0
"19770",100000,47,69672,2500
"19771",30000,37,13149,524
"19772",230000,40,4117,4000
"19773",180000,44,0,0
"19774",150000,48,1148,496
"19775",240000,37,94280,4000
"19776",110000,42,8084,500
"19777",180000,36,48533,1677
"19778",50000,42,20240,2000
"19779",170000,44,0,0
"19780",120000,42,115463,4390
"19781",400000,45,1722,2836
"19782",240000,40,540,390
"19783",50000,37,7378,565
"19784",290000,35,28468,3496
"19785",150000,36,138903,3320
"19786",170000,40,53525,10000
"19787",230000,46,6283,18157
"19788",180000,38,0,0
"19789",260000,41,6647,7573
"19790",90000,41,69422,0
"19791",520000,35,54152,5000
"19792",50000,40,23,20706
"19793",320000,45,0,0
"19794",60000,42,18429,1000
"19795",180000,39,3739,6547
"19796",290000,43,104045,5000
"19797",300000,40,0,179999
"19798",220000,47,619,6641
"19799",70000,32,21872,0
"19800",150000,40,4095,0
"19801",80000,40,1909,1909
"19802",10000,41,1891,283
"19803",280000,46,47056,1670
"19804",450000,43,14279,20723
"19805",230000,34,-5459,0
"19806",320000,35,0,0
"19807",200000,42,93354,20000
"19808",60000,37,26598,1039
"19809",50000,31,27858,1000
"19810",30000,47,16289,1200
"19811",260000,36,32202,5000
"19812",210000,42,0,0
"19813",290000,41,21304,2000
"19814",20000,41,7900,505
"19815",100000,45,0,0
"19816",230000,40,30735,1000
"19817",300000,36,3617,7796
"19818",20000,33,10526,538
"19819",30000,42,29276,1368
"19820",170000,43,1222,0
"19821",200000,46,1438,1261
"19822",50000,46,29263,1200
"19823",20000,41,20389,1001
"19824",60000,32,60650,0
"19825",20000,46,19861,400
"19826",220000,35,92472,10000
"19827",20000,43,15243,1780
"19828",70000,33,0,0
"19829",380000,43,86661,5000
"19830",30000,48,28191,1000
"19831",200000,35,3498,16248
"19832",80000,36,48161,2000
"19833",150000,38,6882,300
"19834",210000,40,104167,5000
"19835",70000,43,16693,1000
"19836",280000,38,75173,3500
"19837",140000,35,326,502
"19838",200000,44,2206,686
"19839",170000,40,99565,4000
"19840",50000,49,22778,1001
"19841",90000,32,17889,9455
"19842",130000,33,71253,3228
"19843",250000,40,195574,0
"19844",120000,35,87630,3500
"19845",490000,37,27622,0
"19846",200000,43,259,150
"19847",200000,42,148866,6000
"19848",100000,30,34213,2000
"19849",280000,31,316,3179
"19850",290000,34,13463,3365
"19851",160000,45,158498,6500
"19852",230000,45,48758,5000
"19853",130000,49,59523,3000
"19854",420000,42,0,0
"19855",20000,46,19684,874
"19856",70000,38,68911,5500
"19857",230000,47,8134,3915
"19858",340000,38,262575,10000
"19859",420000,34,210,3523
"19860",140000,34,29315,2000
"19861",30000,26,23795,213
"19862",50000,27,47551,2000
"19863",430000,27,346718,13000
"19864",260000,41,5416,381
"19865",180000,34,56020,5450
"19866",100000,33,9932,1000
"19867",160000,39,86188,3272
"19868",260000,38,0,0
"19869",200000,33,31939,6000
"19870",450000,34,168,168
"19871",390000,34,-1228,235
"19872",390000,35,14216,72944
"19873",40000,38,37235,0
"19874",500000,46,80588,50000
"19875",180000,39,978,2198
"19876",100000,39,0,0
"19877",50000,42,15057,0
"19878",40000,38,19789,0
"19879",350000,46,0,0
"19880",360000,37,0,0
"19881",200000,36,13314,1147
"19882",230000,38,11254,15941
"19883",200000,39,210,2595
"19884",230000,42,4709,6037
"19885",500000,31,37940,20000
"19886",230000,32,50222,2000
"19887",340000,34,123936,3000
"19888",20000,47,19399,0
"19889",20000,48,19993,0
"19890",310000,35,97298,25500
"19891",160000,36,0,4163
"19892",230000,41,965,1028
"19893",200000,40,3412,0
"19894",120000,42,112823,5000
"19895",350000,37,276516,115165
"19896",170000,32,0,0
"19897",240000,35,24511,1972
"19898",100000,49,0,0
"19899",130000,33,63430,2210
"19900",410000,41,369358,14000
"19901",200000,42,390,1757
"19902",60000,45,24901,3004
"19903",400000,44,0,0
"19904",380000,40,16791,5777
"19905",210000,43,0,150
"19906",500000,45,2355,8762
"19907",100000,42,70226,2695
"19908",80000,44,0,0
"19909",80000,31,-150,0
"19910",200000,33,87241,4000
"19911",260000,31,0,0
"19912",310000,31,306515,13500
"19913",30000,32,23012,1820
"19914",50000,33,33810,1500
"19915",310000,46,51337,1000
"19916",500000,40,181304,50000
"19917",30000,49,174,1162
"19918",160000,45,1650,1650
"19919",350000,44,5910,6000
"19920",350000,44,330,1240
"19921",50000,40,41921,8432
"19922",30000,44,7966,1500
"19923",110000,31,77013,2669
"19924",50000,31,10301,500
"19925",320000,34,14282,4000
"19926",80000,34,326,326
"19927",40000,42,37306,2000
"19928",330000,39,24420,480
"19929",160000,36,0,0
"19930",210000,49,2140,780
"19931",50000,36,19586,900
"19932",50000,49,29274,1052
"19933",120000,36,47781,2000
"19934",150000,45,2240,2011
"19935",100000,31,78967,3000
"19936",50000,31,29793,0
"19937",240000,36,202417,7167
"19938",230000,39,0,0
"19939",290000,45,34468,1388
"19940",230000,42,0,0
"19941",360000,39,2203,390
"19942",320000,38,124469,4850
"19943",360000,45,1728,0
"19944",90000,38,40963,1670
"19945",500000,34,3637,7390
"19946",210000,36,54329,2011
"19947",90000,39,23344,1087
"19948",80000,44,780,0
"19949",390000,39,266704,9702
"19950",170000,33,-189,0
"19951",300000,37,9234,126463
"19952",30000,38,1996,0
"19953",260000,39,4222,2117
"19954",500000,44,2030,0
"19955",240000,35,197209,8000
"19956",100000,35,2000,0
"19957",180000,45,24782,2000
"19958",50000,45,390,390
"19959",200000,35,728,10000
"19960",20000,45,17709,1400
"19961",20000,46,390,1735
"19962",60000,35,30607,6000
"19963",260000,42,15104,16764
"19964",180000,41,1080,990
"19965",210000,44,8660,8917
"19966",270000,36,12847,2000
"19967",370000,36,2290,22259
"19968",200000,35,4489,1301
"19969",270000,31,19816,5272
"19970",350000,32,942,2
"19971",230000,37,2424,0
"19972",130000,41,9934,487
"19973",260000,31,264598,9269
"19974",400000,32,4893,4687
"19975",180000,36,0,0
"19976",220000,41,154870,5000
"19977",210000,32,6138,0
"19978",240000,32,0,0
"19979",240000,35,0,0
"19980",150000,45,12890,12497
"19981",300000,31,158664,6800
"19982",180000,43,129622,5000
"19983",300000,47,5000,0
"19984",70000,34,0,0
"19985",60000,43,27570,999
"19986",260000,33,810,0
"19987",400000,37,19565,1000
"19988",490000,48,1155,878
"19989",50000,42,38932,3500
"19990",130000,32,15841,1001
"19991",150000,32,28997,2000
"19992",70000,33,20541,1000
"19993",240000,34,360,360
"19994",250000,49,1500,3212
"19995",440000,41,274502,12010
"19996",130000,40,107785,2300
"19997",60000,37,29110,1100
"19998",290000,41,399,9290
"19999",150000,41,620,0
"20000",240000,37,566,0
"20001",220000,43,4691,10311
"20002",100000,38,36627,7000
"20003",200000,39,342,0
"20004",400000,37,9899,0
"20005",500000,47,2055,1133
"20006",230000,45,499,0
"20007",50000,43,28571,1198
"20008",180000,46,438,280
"20009",200000,31,85471,3000
"20010",230000,37,0,809
"20011",210000,34,125004,3679
"20012",170000,33,171106,6100
"20013",200000,41,25713,9884
"20014",350000,42,3683,3074
